Latitude: 66.855837  Longitude: -150.563028
X & Y on Lambert Conformal Conic: -2205037.83 3357324.66
Tile: 14055
Elevation: 354 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1981,16,12312.45,0.00,0.80,40.04,-0.09,-12.50,233.95
1981,17,12835.40,0.00,1.08,40.04,-0.44,-11.87,246.29
1981,18,13355.18,0.00,1.08,40.04,-0.18,-9.56,296.11
1981,19,13872.03,0.00,1.65,40.04,-1.98,-12.72,229.83
1981,20,14386.17,0.00,2.22,40.04,-3.19,-16.60,166.84
1981,21,14897.78,0.00,2.61,40.04,-8.47,-19.54,129.99
1981,22,15407.03,3.51,2.09,43.55,-10.59,-18.15,146.35
1981,23,15914.04,3.92,3.02,47.46,-6.12,-16.24,172.07
1981,24,16418.94,1.35,4.47,48.81,-1.96,-12.52,233.64
1981,25,16921.83,0.00,4.64,48.81,0.72,-9.72,292.33
1981,26,17422.79,3.04,5.61,51.85,-2.87,-15.36,185.13
1981,27,17921.91,0.80,6.31,52.65,-5.61,-13.55,214.94
1981,28,18419.25,0.00,8.92,52.65,-8.56,-19.13,134.58
1981,29,18914.89,0.00,10.89,52.65,-8.73,-21.37,110.87
1981,30,19408.88,0.00,13.07,52.65,-2.46,-15.78,178.82
1981,31,19901.27,0.00,14.35,52.65,-4.32,-17.01,161.28
1981,32,20392.11,0.78,17.29,53.42,-0.91,-16.15,173.31
1981,33,20881.44,3.13,11.80,56.55,-0.56,-11.29,257.97
1981,34,21369.31,1.83,14.17,58.38,-1.98,-9.77,291.05
1981,35,21855.74,0.00,24.01,58.38,-6.25,-20.89,115.60
1981,36,22340.79,0.00,28.24,58.38,-10.38,-29.04,55.18
1981,37,22824.48,2.20,19.29,60.58,-11.75,-23.14,94.73
1981,38,23306.84,0.00,28.22,60.58,-14.52,-25.91,73.78
1981,39,23787.90,2.15,25.00,62.73,-11.40,-24.98,80.33
1981,40,24267.70,6.33,10.23,69.06,-11.64,-15.63,181.06
1981,41,24746.27,3.46,17.67,72.52,-13.25,-19.59,129.38
1981,42,25223.63,0.00,38.27,72.52,-16.88,-27.62,63.04
1981,43,25699.81,0.00,46.31,72.52,-19.61,-33.30,36.64
1981,44,26174.83,0.00,50.98,72.52,-21.19,-35.64,29.03
1981,45,26648.74,0.00,52.96,72.52,-26.72,-40.61,17.41
1981,46,27121.54,0.00,53.36,72.52,-27.37,-39.72,19.12
1981,47,27593.28,0.00,59.62,72.52,-27.60,-40.93,16.84
1981,48,28063.97,0.00,61.56,72.52,-30.31,-43.29,13.07
1981,49,28533.64,0.00,73.60,72.52,-26.22,-44.91,10.95
1981,50,29002.33,0.00,77.39,72.52,-22.71,-40.61,17.41
1981,51,29470.05,0.00,63.36,72.52,-20.61,-31.24,44.75
1981,52,29936.84,0.00,74.95,72.52,-17.05,-30.35,48.74
1981,53,30402.72,0.00,72.71,72.52,-15.93,-27.35,64.61
1981,54,30867.73,0.00,86.29,72.52,-18.14,-32.65,39.03
1981,55,31331.88,1.32,89.71,73.84,-11.18,-25.72,75.08
1981,56,31795.21,3.26,62.35,77.10,-8.23,-19.84,126.64
1981,57,32257.74,0.00,77.91,77.10,-7.27,-17.30,157.29
1981,58,32719.51,3.32,50.85,80.42,-6.07,-14.06,206.10
1981,59,33180.54,0.00,94.28,80.42,-3.49,-15.10,189.13
1981,60,33640.87,0.00,87.32,80.42,-2.26,-12.09,241.85
1981,61,34100.52,1.35,90.33,81.77,-4.12,-13.73,211.71
1981,62,34559.52,2.92,53.89,84.69,-6.58,-13.35,218.38
1981,63,35017.91,3.23,83.88,87.92,-8.83,-20.19,122.86
1981,64,35475.71,0.00,141.82,87.92,-7.85,-25.46,76.87
1981,65,35932.95,0.00,143.83,87.92,-7.51,-24.24,85.85
1981,66,36389.67,0.00,146.20,87.92,-6.21,-22.08,104.13
1981,67,36845.90,0.00,161.41,87.92,-2.80,-22.89,96.93
1981,68,37301.67,0.00,149.89,87.92,-3.65,-18.74,139.16
1981,69,37757.01,0.00,161.21,87.92,-4.73,-21.28,111.69
1981,70,38211.96,0.00,174.30,87.92,-2.18,-21.93,105.53
1981,71,38666.53,0.00,145.79,87.92,-2.12,-14.98,190.95
1981,72,39120.78,0.00,166.17,87.92,-0.12,-15.79,178.58
1981,73,39574.73,0.00,161.59,87.92,-0.08,-14.24,203.01
1981,74,40028.41,0.00,143.86,87.92,-0.87,-12.13,241.14
1981,75,40481.86,0.00,185.25,87.92,-0.12,-16.61,166.77
1981,76,40935.11,0.00,159.92,87.92,-1.17,-13.33,218.68
1981,77,41388.19,0.00,155.71,87.92,0.34,-10.99,264.20
1981,78,41841.13,0.00,150.62,87.92,0.92,-9.50,297.37
1981,79,42293.98,0.00,159.70,87.92,-2.06,-12.69,230.48
1981,80,42746.76,0.00,187.11,87.92,-1.39,-14.21,203.63
1981,81,43199.50,0.00,198.55,87.92,-3.95,-17.60,153.35
1981,82,43652.25,0.00,186.78,87.92,-6.68,-18.52,141.82
1981,83,44105.03,0.00,225.35,87.92,-7.01,-23.02,95.79
1981,84,44557.88,0.00,244.60,87.92,-7.05,-26.02,73.07
1981,85,45010.82,0.00,224.23,87.92,-5.02,-19.86,126.38
1981,86,45463.90,0.00,222.40,87.92,-3.76,-17.95,148.94
1981,87,45917.15,0.00,216.59,87.92,-3.01,-16.26,171.66
1981,88,46370.60,0.00,233.43,87.92,-2.25,-17.07,160.41
1981,89,46824.28,0.00,233.97,87.92,-2.76,-17.32,157.10
1981,90,47278.23,1.67,209.32,89.59,-2.09,-14.02,206.73
1981,91,47732.47,1.86,253.61,91.46,-2.52,-18.52,141.87
1981,92,48187.05,0.00,226.52,91.46,0.53,-12.59,232.26
1981,93,48641.99,0.00,230.18,91.46,-0.78,-13.94,208.09
1981,94,49097.33,2.84,185.58,94.30,-1.38,-15.61,181.24
1981,95,49553.10,0.00,237.81,94.30,-4.42,-17.24,158.12
1981,96,50009.33,0.00,305.35,94.30,-3.14,-24.08,87.04
1981,97,50466.05,0.00,266.34,94.30,-5.13,-19.80,127.06
1981,98,50923.29,1.97,256.85,96.27,-4.92,-18.32,144.23
1981,99,51381.09,0.00,312.61,96.27,-5.46,-24.87,81.12
1981,100,51839.48,0.00,327.16,96.27,-4.15,-25.86,73.88
1981,101,52298.48,0.00,319.68,96.27,-2.33,-22.08,99.59
1981,102,52758.12,0.00,316.07,96.27,-2.81,-21.40,106.20
1981,103,53218.45,0.00,313.00,96.27,-5.71,-23.38,92.75
1981,104,53679.48,0.00,316.00,96.27,-5.97,-23.83,89.11
1981,105,54141.25,0.00,323.40,96.27,-3.26,-21.77,101.58
1981,106,54603.78,0.00,308.31,96.27,-2.12,-18.61,130.07
1981,107,55067.11,0.00,309.24,96.27,-1.94,-18.34,131.92
1981,108,55531.26,0.00,328.18,96.27,-0.40,-18.85,119.54
1981,109,55996.26,0.00,315.27,96.27,0.42,-16.48,144.63
1981,110,56462.14,0.00,343.42,96.27,2.75,-17.29,123.53
1981,111,56928.93,0.00,346.12,96.27,4.46,-15.78,133.16
1981,112,57396.65,0.00,341.46,96.27,5.14,-14.44,146.31
1981,113,57865.33,0.00,333.13,96.27,5.49,-12.84,158.63
1981,114,58335.00,0.00,335.02,96.27,7.09,-11.13,162.14
1981,115,58805.69,0.00,323.35,96.27,6.62,-10.30,174.10
1981,116,59277.43,0.00,296.08,96.27,5.61,-8.95,209.38
1981,117,59750.23,0.00,265.95,96.27,4.86,-7.56,240.82
1981,118,60224.13,0.94,232.36,97.21,2.27,-8.07,261.31
1981,119,60699.15,0.87,156.75,95.96,3.62,-3.01,452.45
1981,120,61175.33,6.66,129.87,94.08,5.84,-1.52,531.99
1981,121,61652.69,2.91,117.89,91.81,5.91,-0.60,584.76
1981,122,62131.25,0.00,183.75,90.34,5.00,-2.50,467.85
1981,123,62611.05,0.00,261.98,89.29,7.58,-3.51,344.66
1981,124,63092.11,0.00,245.98,86.73,10.31,0.09,422.99
1981,125,63574.47,0.00,323.50,84.63,13.64,-0.99,277.44
1981,126,64058.15,0.00,312.15,82.16,13.50,-0.13,304.40
1981,127,64543.19,0.00,341.17,80.54,13.40,-2.13,238.55
1981,128,65029.63,0.00,329.20,78.32,13.92,-0.71,254.29
1981,129,65517.49,0.00,327.64,75.51,15.03,0.68,271.45
1981,130,66006.82,0.00,303.32,73.49,11.27,-1.19,268.35
1981,131,66497.66,0.00,282.48,72.43,7.55,-3.48,228.02
1981,132,66990.04,0.00,358.88,72.43,9.48,-6.08,131.10
1981,133,67484.03,0.00,347.92,71.25,11.43,-3.19,165.69
1981,134,67979.66,0.00,350.61,69.40,13.13,-1.60,187.89
1981,135,68477.00,0.00,328.66,67.66,11.16,-1.85,184.22
1981,136,68976.12,0.00,353.93,66.15,12.26,-2.39,176.49
1981,137,69477.08,0.00,366.97,63.98,14.91,-0.84,199.55
1981,138,69979.96,0.00,362.07,61.12,16.10,0.81,226.85
1981,139,70484.85,0.00,370.00,58.44,16.31,0.36,219.09
1981,140,70991.86,0.99,285.23,53.81,15.45,5.03,312.31
1981,141,71501.10,0.00,326.73,50.68,13.81,1.46,238.37
1981,142,72012.71,0.00,374.10,48.43,15.04,-0.63,202.76
1981,143,72526.85,0.00,331.84,45.19,14.16,1.71,243.08
1981,144,73043.69,0.00,369.31,42.47,15.51,0.46,220.72
1981,145,73563.46,0.00,355.83,39.26,15.62,1.65,241.95
1981,146,74086.41,0.00,355.75,35.19,17.81,3.68,282.33
1981,147,74612.84,0.00,365.40,30.88,19.49,4.28,295.28
1981,148,75143.12,0.00,365.82,26.39,20.29,4.68,304.27
1981,149,75677.70,0.00,340.07,20.98,20.88,6.89,358.38
1981,150,76217.12,0.00,363.84,16.42,21.26,4.86,308.34
1981,151,76762.06,0.00,293.48,11.35,17.59,6.05,336.84
1981,152,77313.38,0.00,262.11,6.53,15.52,5.49,323.15
1981,153,77872.16,0.00,283.04,3.24,12.92,1.84,245.38
1981,154,78439.84,0.00,260.34,0.88,9.54,-0.39,206.56
1981,155,79018.30,0.00,270.37,0.00,12.12,0.06,213.96
1981,156,79610.15,0.00,289.06,0.00,14.45,0.96,229.42
1981,157,80219.06,0.00,299.29,0.00,14.59,0.21,216.46
1981,158,80850.46,0.00,272.40,0.00,13.58,1.25,234.58
1981,159,81512.86,0.00,328.46,0.00,18.64,0.56,222.40
1981,160,82220.76,0.00,259.33,0.00,17.91,6.04,336.64
1981,161,83002.26,0.00,285.50,0.00,19.61,5.55,324.66
1981,162,83925.81,5.77,205.93,0.00,19.37,6.03,336.35
1981,163,85305.28,0.00,287.83,0.00,19.63,4.87,308.51
1981,164,86400.00,0.00,291.12,0.00,21.34,5.82,331.24
1981,165,86400.00,7.24,208.31,0.00,21.05,6.77,355.27
1981,166,86400.00,0.00,297.07,0.00,22.37,6.17,339.88
1981,167,86400.00,0.00,304.99,0.00,24.37,7.07,363.15
1981,168,86400.00,0.00,304.89,0.00,25.32,7.91,386.11
1981,169,86400.00,0.00,285.33,0.00,23.44,8.39,399.76
1981,170,86400.00,0.00,286.86,0.00,21.43,6.24,341.54
1981,171,86400.00,8.82,180.83,0.00,18.27,6.70,368.77
1981,172,86400.00,0.05,243.55,0.00,18.81,7.24,367.55
1981,173,86400.00,0.00,240.59,0.00,19.06,7.69,379.87
1981,174,86400.00,0.00,265.33,0.00,20.50,7.41,372.38
1981,175,86400.00,0.00,296.34,0.00,21.34,5.37,320.35
1981,176,86400.00,0.00,268.31,0.00,20.05,6.67,352.67
1981,177,86400.00,7.24,149.98,0.00,16.34,7.22,624.44
1981,178,86400.00,6.71,111.82,0.00,11.13,4.68,744.65
1981,179,86400.00,0.00,168.43,0.00,9.89,2.74,569.02
1981,180,86400.00,4.01,136.84,0.00,9.47,1.75,598.31
1981,181,86400.00,5.96,136.41,0.00,9.62,1.96,618.78
1981,182,84508.99,4.51,154.27,0.00,10.89,2.26,613.71
1981,183,83442.46,0.00,240.77,0.00,12.29,2.03,475.92
1981,184,82603.00,2.53,218.44,0.00,15.81,1.88,485.90
1981,185,81862.93,4.50,184.43,0.00,13.33,2.72,591.60
1981,186,81179.96,2.98,119.81,0.00,12.39,6.04,929.88
1981,187,80534.27,0.00,218.29,0.00,12.35,3.67,620.70
1981,188,79914.85,2.70,142.36,0.00,10.64,3.33,752.62
1981,189,79314.95,8.05,165.76,0.00,10.72,2.26,663.98
1981,190,78730.11,6.12,163.16,0.00,12.09,3.81,766.72
1981,191,78157.27,0.00,266.11,0.00,14.38,3.81,617.93
1981,192,77594.20,0.00,282.67,0.00,14.07,2.63,553.76
1981,193,77039.27,0.00,312.33,0.00,16.52,2.88,513.82
1981,194,76491.23,4.26,188.55,0.00,15.35,5.65,833.48
1981,195,75949.12,2.56,140.19,0.00,15.37,8.65,1120.95
1981,196,75412.18,2.69,180.89,0.00,17.02,8.06,1018.79
1981,197,74879.79,4.52,166.36,0.00,17.74,9.79,1185.98
1981,198,74351.47,8.77,203.78,0.00,20.33,9.95,1116.49
1981,199,73826.80,3.10,168.93,0.00,17.51,9.72,1204.59
1981,200,73305.47,1.48,257.12,0.00,18.46,9.46,1043.47
1981,201,72787.18,4.08,168.87,0.00,16.58,9.07,1152.75
1981,202,72271.70,1.25,252.10,0.00,17.69,9.09,1059.99
1981,203,71758.84,6.18,229.87,0.00,19.05,6.96,952.60
1981,204,71248.42,1.99,312.58,0.00,20.17,7.70,893.26
1981,205,70740.30,0.00,319.12,0.00,21.33,8.17,914.63
1981,206,70234.36,0.00,339.35,0.00,23.33,7.11,817.07
1981,207,69730.47,6.33,217.96,0.00,21.24,9.76,1193.24
1981,208,69228.55,3.29,205.49,0.00,19.62,9.27,1168.80
1981,209,68728.52,10.43,178.95,0.00,17.05,8.72,1125.90
1981,210,68230.29,1.77,216.90,0.00,13.86,6.66,978.09
1981,211,67733.80,2.19,217.85,0.00,14.92,3.78,800.56
1981,212,67238.99,5.48,189.41,0.00,14.02,5.06,875.54
1981,213,66745.81,7.35,165.78,0.00,12.99,5.55,905.76
1981,214,66254.19,0.00,290.90,0.00,13.96,2.90,752.42
1981,215,65764.11,0.00,338.68,0.00,18.50,1.19,630.73
1981,216,65275.51,0.00,342.48,0.00,22.13,1.98,650.77
1981,217,64788.36,0.00,336.83,0.00,22.89,3.15,709.63
1981,218,64302.62,2.85,203.73,0.00,19.91,8.09,1078.70
1981,219,63818.26,1.47,273.23,0.00,18.26,6.41,961.26
1981,220,63335.24,6.20,213.92,0.00,18.43,5.30,890.57
1981,221,62853.52,5.60,182.85,0.00,16.89,6.70,981.09
1981,222,62373.09,3.69,170.95,0.00,16.96,7.65,1047.13
1981,223,61893.91,7.19,182.23,0.00,16.11,6.03,936.93
1981,224,61415.95,10.11,178.80,0.00,14.83,5.02,873.04
1981,225,60939.18,4.21,177.25,0.00,12.53,2.83,748.32
1981,226,60463.58,0.00,252.30,0.00,10.82,0.18,618.73
1981,227,59989.11,0.00,235.73,0.00,10.22,0.44,630.62
1981,228,59515.76,2.58,185.92,0.00,9.81,-0.83,574.76
1981,229,59043.49,0.00,288.06,0.00,11.44,-2.90,493.33
1981,230,58572.28,0.00,286.40,0.00,12.16,-2.54,506.71
1981,231,58102.10,0.00,229.14,0.00,9.20,-0.94,570.26
1981,232,57632.92,4.19,157.67,0.00,9.49,0.30,624.38
1981,233,57164.71,0.00,170.50,0.00,9.79,2.64,738.60
1981,234,56697.46,0.00,281.80,0.00,14.73,-0.96,569.47
1981,235,56231.13,0.00,292.37,0.00,18.48,-0.27,599.01
1981,236,55765.68,0.00,248.31,0.00,17.04,4.07,816.85
1981,237,55301.11,1.80,196.45,0.00,16.37,7.04,1004.08
1981,238,54837.37,0.00,245.60,0.00,20.20,6.46,964.70
1981,239,54374.44,0.00,262.05,0.00,21.57,5.09,877.71
1981,240,53912.29,0.00,225.34,0.00,15.93,3.73,797.50
1981,241,53450.89,0.00,264.88,0.00,13.54,-3.28,479.51
1981,242,52990.21,0.00,257.16,0.00,14.14,-2.38,512.91
1981,243,52530.23,0.00,254.68,0.00,14.02,-2.85,495.07
1981,244,52070.91,0.00,242.91,0.00,13.27,-2.48,508.95
1981,245,51612.21,0.00,254.31,0.00,13.72,-4.41,440.60
1981,246,51154.12,0.00,246.26,0.00,12.80,-4.27,445.29
1981,247,50696.60,0.00,203.42,0.00,10.84,-1.20,559.23
1981,248,50239.62,0.00,189.48,0.00,9.77,-1.26,556.83
1981,249,49783.15,0.00,184.27,0.00,12.90,1.86,698.47
1981,250,49327.15,0.00,204.94,0.00,13.84,0.57,636.45
1981,251,48871.60,2.61,135.44,0.00,12.56,1.33,672.57
1981,252,48416.46,3.92,118.46,0.00,10.58,1.04,658.68
1981,253,47961.71,0.00,175.67,0.00,11.80,0.53,634.48
1981,254,47507.30,0.00,160.07,0.00,10.31,0.20,619.61
1981,255,47053.20,0.00,187.16,0.00,9.14,-3.75,462.86
1981,256,46599.39,0.00,201.30,0.00,10.96,-4.48,438.18
1981,257,46145.83,0.00,188.69,0.00,12.33,-2.15,521.53
1981,258,45692.49,0.00,175.55,0.00,12.96,-0.43,591.94
1981,259,45239.33,2.25,103.72,0.00,8.60,-1.02,566.92
1981,260,44786.32,0.00,134.77,0.00,6.12,-3.19,482.90
1981,261,44333.42,0.00,157.99,0.00,7.29,-4.60,434.08
1981,262,43880.62,0.00,131.36,0.00,6.62,-2.94,491.87
1981,263,43427.86,0.00,98.94,0.00,4.25,-2.77,498.20
1981,264,42975.11,0.00,107.89,0.00,3.92,-3.84,459.78
1981,265,42522.36,0.96,100.19,0.00,3.16,-3.95,455.90
1981,266,42069.55,6.23,63.90,0.00,2.56,-3.45,473.33
1981,267,41616.66,0.00,101.08,0.00,2.92,-4.48,438.13
1981,268,41163.65,0.00,96.95,0.00,1.80,-5.32,411.19
1981,269,40710.49,0.00,82.86,0.00,0.90,-5.08,418.80
1981,270,40257.14,0.00,69.65,0.00,-0.78,-5.76,397.60
1981,271,39803.59,0.00,91.03,0.00,-0.41,-7.12,358.20
1981,272,39349.78,0.00,97.68,0.00,0.10,-7.24,354.85
1981,273,38895.68,0.00,84.14,0.00,-0.33,-6.53,374.95
1981,274,38441.28,1.11,100.71,1.11,-1.34,-8.14,330.79
1981,275,37986.52,0.00,120.60,1.11,-2.10,-10.73,269.86
1981,276,37531.39,0.00,112.32,1.11,-3.21,-11.13,261.26
1981,277,37075.84,0.00,109.85,1.11,-2.13,-10.07,284.30
1981,278,36619.84,0.00,133.21,1.11,-2.23,-13.89,208.94
1981,279,36163.38,0.00,133.98,1.11,-1.93,-14.93,191.88
1981,280,35706.40,0.00,112.66,1.11,-2.77,-12.36,236.63
1981,281,35248.88,2.29,69.52,3.40,-1.80,-9.32,301.68
1981,282,34790.79,0.84,56.95,3.02,-0.71,-5.10,417.96
1981,283,34332.11,0.00,78.29,3.02,-0.57,-7.02,360.84
1981,284,33872.79,0.00,94.10,3.02,0.53,-8.25,328.05
1981,285,33412.81,1.33,74.67,3.01,0.64,-5.97,391.20
1981,286,32952.13,4.23,40.98,2.17,0.68,-4.01,454.03
1981,287,32490.74,0.00,66.62,1.79,1.01,-5.08,418.82
1981,288,32028.59,0.00,63.13,1.51,0.48,-5.33,410.67
1981,289,31565.67,0.00,66.97,1.51,-0.44,-6.99,361.77
1981,290,31101.94,0.00,56.50,1.37,-0.10,-5.68,400.15
1981,291,30637.37,0.31,65.26,1.68,-1.68,-8.64,318.22
1981,292,30171.93,0.00,73.22,1.68,-2.87,-11.97,244.24
1981,293,29705.60,0.00,77.85,1.68,-1.42,-14.23,203.14
1981,294,29238.35,2.63,47.17,4.31,0.11,-8.52,321.17
1981,295,28770.16,1.76,53.34,4.15,1.76,-5.61,402.08
1981,296,28300.98,8.05,38.50,3.52,3.27,-4.50,437.35
1981,297,27830.81,6.90,17.62,1.72,1.50,-1.73,538.13
1981,298,27359.60,1.35,20.23,1.32,-2.21,-5.05,419.74
1981,299,26887.34,1.04,32.70,2.37,-4.58,-9.67,293.38
1981,300,26414.00,0.00,30.60,2.37,-7.62,-12.62,231.72
1981,301,25939.54,0.00,32.13,2.37,-7.70,-13.47,216.33
1981,302,25463.94,0.00,25.17,2.37,-7.63,-12.30,237.84
1981,303,24987.18,0.00,20.65,2.37,-7.98,-11.96,244.55
1981,304,24509.23,0.00,21.27,2.37,-9.47,-13.99,207.27
1981,305,24030.06,0.00,32.64,2.37,-11.29,-20.51,119.46
1981,306,23549.63,0.00,30.27,2.37,-11.14,-20.37,120.89
1981,307,23067.93,0.83,25.10,3.19,-11.17,-18.83,138.12
1981,308,22584.92,0.00,21.04,3.19,-11.96,-18.81,138.40
1981,309,22100.56,1.71,23.56,4.91,-12.87,-22.30,102.16
1981,310,21614.83,0.00,23.99,4.91,-15.60,-28.26,59.38
1981,311,21127.69,0.00,21.54,4.91,-14.01,-28.73,56.82
1981,312,20639.10,0.00,16.85,4.91,-13.86,-23.30,93.46
1981,313,20149.03,0.00,17.32,4.91,-6.38,-22.47,100.62
1981,314,19657.43,1.56,15.38,6.47,-0.14,-17.10,160.07
1981,315,19164.25,0.00,8.11,6.47,-0.19,-7.08,359.23
1981,316,18669.45,0.00,8.55,6.47,-2.51,-10.81,268.18
1981,317,18172.97,0.00,8.23,6.47,-5.90,-14.63,196.58
1981,318,17674.76,1.12,5.63,7.59,-6.21,-12.50,234.10
1981,319,17174.73,0.77,4.61,8.35,-8.37,-14.74,194.91
1981,320,16672.83,0.00,4.80,8.35,-10.11,-18.12,146.73
1981,321,16168.96,0.00,4.93,8.35,-13.52,-23.83,89.08
1981,322,15663.03,0.00,4.10,8.35,-19.60,-27.96,61.08
1981,323,15154.92,0.00,3.17,8.35,-18.63,-26.69,68.72
1981,324,14644.52,0.00,2.44,8.35,-18.16,-27.32,64.83
1981,325,14131.67,0.00,2.36,8.35,-19.14,-30.06,50.10
1981,326,13616.21,0.00,2.12,8.35,-18.95,-30.97,45.93
1981,327,13097.94,0.00,1.47,8.35,-20.75,-28.36,58.83
1981,328,12576.63,1.30,1.52,9.65,-13.92,-28.31,59.09
1981,329,12051.99,0.80,0.50,10.45,-14.14,-21.77,107.05
1981,330,11523.69,4.10,0.45,14.55,-9.99,-22.86,97.13
1981,331,10991.33,4.14,0.20,18.69,-9.41,-15.84,177.87
1981,332,10454.42,1.99,0.18,20.68,-11.20,-15.91,176.79
1981,333,9912.34,1.55,0.31,22.23,-10.56,-19.64,128.80
1981,334,9364.35,0.00,0.20,22.23,-14.07,-20.46,120.04
1981,335,8809.47,1.22,0.17,23.45,-10.81,-18.23,145.39
1981,336,8246.46,1.12,0.15,24.57,-13.43,-21.98,105.00
1981,337,7673.69,1.52,0.12,26.09,-14.82,-22.58,99.60
1981,338,7088.94,3.39,0.10,29.49,-16.10,-25.81,74.46
1981,339,6489.14,0.00,0.12,29.49,-16.31,-26.75,68.34
1981,340,5869.87,0.00,0.10,29.49,-17.43,-26.98,66.90
1981,341,5224.38,0.00,0.10,29.49,-21.03,-32.77,38.58
1981,342,4541.71,0.00,0.06,29.49,-21.54,-30.64,47.41
1981,343,3802.12,0.00,0.04,29.49,-18.94,-28.68,57.10
1981,344,2963.55,0.00,0.02,29.49,-19.49,-26.29,71.27
1981,345,1899.54,0.00,0.01,29.49,-21.44,-30.98,45.88
1981,346,0.00,0.00,0.00,29.49,-19.36,-26.68,68.76
1981,347,0.00,0.00,0.00,29.49,-18.13,-23.52,91.58
1981,348,0.00,0.00,0.00,29.49,-17.04,-24.70,82.40
1981,349,0.00,0.00,0.00,29.49,-15.85,-23.93,88.29
1981,350,0.00,0.00,0.00,29.49,-5.48,-20.70,117.57
1981,351,0.00,0.00,0.00,29.49,-1.61,-11.42,255.28
1981,352,0.00,0.00,0.00,29.49,-0.49,-8.85,312.92
1981,353,0.00,0.00,0.00,29.49,-5.41,-14.51,198.61
1981,354,0.00,1.12,0.00,30.61,-11.26,-19.02,135.94
1981,355,0.00,0.00,0.00,30.61,-13.50,-22.02,104.67
1981,356,0.00,0.00,0.00,30.61,-18.85,-26.54,69.68
1981,357,0.00,0.00,0.00,30.61,-16.26,-26.21,71.80
1981,358,0.00,0.00,0.00,30.61,-16.17,-24.71,82.29
1981,359,0.00,1.11,0.00,31.71,-13.93,-22.27,102.37
1981,360,0.00,0.00,0.00,31.71,-16.88,-33.72,35.14
1981,361,0.00,0.00,0.00,31.71,-31.27,-36.48,26.68
1981,362,0.00,0.00,0.00,31.71,-34.16,-40.13,18.31
1981,363,0.00,0.00,0.00,31.71,-36.23,-41.86,15.24
1981,364,1080.63,0.00,0.00,31.71,-31.79,-39.43,19.71
1981,365,2467.33,0.00,0.02,31.71,-30.81,-37.11,25.04
1982,1,3395.92,0.00,0.02,60.58,-30.20,-36.10,27.73
1982,2,4177.62,0.00,0.03,60.58,-31.12,-36.22,27.39
1982,3,4885.65,0.57,0.06,61.16,-27.60,-34.77,31.69
1982,4,5548.13,5.96,0.06,67.12,-22.02,-30.87,46.36
1982,5,6179.59,0.00,0.13,67.12,-24.93,-36.08,27.78
1982,6,6788.54,0.00,0.11,67.12,-35.42,-42.09,14.88
1982,7,7380.42,0.00,0.15,67.12,-35.21,-42.80,13.79
1982,8,7958.91,0.00,0.22,67.12,-26.98,-38.48,21.74
1982,9,8526.61,0.00,0.29,67.12,-17.36,-34.33,33.09
1982,10,9085.41,0.00,0.31,67.12,-17.14,-27.66,62.83
1982,11,9636.74,0.00,0.43,67.12,-18.82,-31.53,43.54
1982,12,10181.70,0.00,0.46,67.12,-20.73,-31.14,45.18
1982,13,10721.13,0.00,0.57,67.12,-24.44,-36.02,27.94
1982,14,11255.71,0.00,0.65,67.12,-20.05,-32.75,38.66
1982,15,11786.01,0.00,0.75,67.12,-18.06,-32.37,40.14
1982,16,12312.45,0.00,1.04,67.12,-29.09,-38.35,22.04
1982,17,12835.40,0.00,1.38,67.12,-30.66,-39.85,18.85
1982,18,13355.18,0.81,1.81,67.92,-26.45,-37.34,24.44
1982,19,13872.03,0.00,1.76,67.92,-27.58,-35.59,29.18
1982,20,14386.17,0.00,2.58,67.92,-21.25,-33.99,34.23
1982,21,14897.78,0.00,3.05,67.92,-15.82,-28.32,59.02
1982,22,15407.03,0.00,3.08,67.92,-13.41,-21.51,109.46
1982,23,15914.04,0.00,5.01,67.92,-11.94,-24.98,80.31
1982,24,16418.94,0.00,6.32,67.92,-14.61,-31.66,42.99
1982,25,16921.83,0.00,5.53,67.92,-25.30,-35.53,29.36
1982,26,17422.79,0.00,8.68,67.92,-24.60,-38.72,21.22
1982,27,17921.91,0.00,10.49,67.92,-22.04,-39.12,20.34
1982,28,18419.25,0.00,11.06,67.92,-15.04,-30.01,50.33
1982,29,18914.89,0.00,8.38,67.92,-15.91,-24.00,87.76
1982,30,19408.88,0.00,10.72,67.92,-17.65,-26.38,70.67
1982,31,19901.27,0.00,12.14,67.92,-19.09,-28.07,60.46
1982,32,20392.11,0.00,15.33,67.92,-20.94,-31.68,42.90
1982,33,20881.44,2.58,14.98,70.51,-7.53,-24.17,86.43
1982,34,21369.31,1.97,16.01,72.48,-1.91,-11.26,258.53
1982,35,21855.74,0.00,16.13,72.48,1.14,-7.30,353.17
1982,36,22340.79,0.00,23.48,72.48,-0.55,-13.22,220.80
1982,37,22824.48,0.00,23.56,72.48,-4.03,-14.56,197.72
1982,38,23306.84,1.55,19.87,74.03,-3.23,-10.75,269.45
